2019-11-28T13:46:43.411Z,Ronan,KeyEvent,111:79:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,10,Default task
2019-11-28T13:46:43.732Z,Ronan,KeyEvent,110:78:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,11,Default task
2019-11-28T13:46:44.052Z,Ronan,KeyEvent,99:67:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,12,Default task
2019-11-28T13:46:44.333Z,Ronan,KeyEvent,97:65:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,13,Default task
2019-11-28T13:46:44.571Z,Ronan,KeyEvent,116:84:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,14,Default task
2019-11-28T13:46:44.712Z,Ronan,KeyEvent,101:69:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,15,Default task
2019-11-28T13:46:44.833Z,Ronan,KeyEvent,110:78:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,16,Default task
2019-11-28T13:46:45.081Z,Ronan,KeyEvent,97:65:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,17,Default task
2019-11-28T13:46:45.213Z,Ronan,KeyEvent,116:84:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,18,Default task
2019-11-28T13:46:45.322Z,Ronan,KeyEvent,101:69:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,19,Default task
2019-11-28T13:46:45.861Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,20,Default task
2019-11-28T13:46:45.873Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,19,Default task
2019-11-28T13:46:46.366Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,19,Default task
2019-11-28T13:46:46.372Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,18,Default task
2019-11-28T13:46:46.389Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,18,Default task
2019-11-28T13:46:46.393Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,17,Default task
2019-11-28T13:46:46.417Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,17,Default task
2019-11-28T13:46:46.422Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,16,Default task
2019-11-28T13:46:46.450Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,16,Default task
2019-11-28T13:46:46.454Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,15,Default task
2019-11-28T13:46:46.480Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,15,Default task
2019-11-28T13:46:46.484Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,14,Default task
2019-11-28T13:46:46.510Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,14,Default task
2019-11-28T13:46:46.514Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,13,Default task
2019-11-28T13:46:46.538Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,13,Default task
2019-11-28T13:46:46.542Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,12,Default task
2019-11-28T13:46:46.568Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,12,Default task
2019-11-28T13:46:46.573Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,11,Default task
2019-11-28T13:46:46.600Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,11,Default task
2019-11-28T13:46:46.605Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,10,Default task
2019-11-28T13:46:46.630Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,10,Default task
2019-11-28T13:46:46.637Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,9,Default task
2019-11-28T13:46:46.658Z,Ronan,Action,EditorBackSpace,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,9,Default task
2019-11-28T13:46:46.662Z,Ronan,KeyEvent,8:8:0,Banking,Editor,C:/Users/Ronan/RubymineProjects/Arrays&Iterators/number_array.rb,,27,8,Default task
